(20791,1,183,0):	0	0	0.055	0.396
(20791,1,198,0):	0	0	0.192	0.305
(20792,0,47,0):	0	0	0.005	0.061
(20792,0,164,0):	0	0	0.074	0.228
(20792,1,37,0):	0	0	0.343	0.791
(20792,1,75,0):	0	0	0.268	0.543
(20792,1,101,0):	0	0	0.117	0.247
(20792,1,142,0):	0	0	0.046	0.162
(20793,0,20,0):	0	0	0.008	0.082
(20793,0,164,0):	0	0	0.132	0.329
(20793,1,5,0):	0	0	0.04	0.501
(20793,1,14,0):	0	0	0.194	0.494
(20793,1,65,0):	0	0	0.151	0.445
(20793,1,147,0):	0	0	0.18	0.709
(20793,1,149,0):	0	0	0.141	0.358
(20793,1,195,0):	0	0	0.112	0.457
(20794,0,12,0):	0	0	0.091	0.592
(20794,0,46,0):	0	0	0.036	0.045
(20794,0,133,0):	0	0	0.125	0.103
(20794,1,18,0):	0	0	0.184	0.609
(20794,1,81,0):	0	0	0.016	0.119
(20794,1,89,0):	0	0	0.019	0.274
(20794,1,96,0):	0	0	0.026	0.082
(20794,1,187,0):	0	0	0.017	0.11
(20795,0,1,0):	0	0	0.065	0.098
(20795,0,33,0):	0	0	0.005	0.109
(20795,0,40,0):	0	0	0.002	0.048
(20795,0,69,0):	0	0	0.209	0.465
(20795,1,20,0):	0	0	0.081	0.396
(20795,1,29,0):	0	0	0.03	0.131
(20795,1,101,0):	0	0	0.171	0.345
(20795,1,122,0):	0	0	0.162	0.502
(20795,1,161,0):	0	0	0.248	0.343
(20795,1,179,0):	0	0	0.053	0.413
(20795,1,201,0):	0	0	0.029	0.277
(20796,0,147,0):	0	0	0.041	0.39
(20796,0,195,0):	0	0	0.029	0.001
(20796,0,206,0):	0	0	0.081	0.338
(20796,0,216,0):	0	0	0.001	0.024
(20796,1,20,0):	0	0	0.076	0.443
(20796,1,51,0):	0	0	0.208	0.483
(20796,1,102,0):	0	0	0.224	0.414
(20796,1,137,0):	0	0	0.071	0.378
(20796,1,151,0):	0	0	0.06	0.451
(20796,1,171,0):	0	0	0.093	0.625
(20796,1,185,0):	0	0	0.179	0.347
(20797,0,6,0):	0	0	0.169	0.39
(20797,0,55,0):	0	0	0.188	0.26
(20797,0,85,0):	0	0	0.082	0.579
(20797,0,86,0):	0	0	0.085	0.014
(20797,0,89,0):	0	0	0.016	0.224
(20797,0,176,0):	0	0	0.011	0.031
(20797,1,21,0):	0	0	0.127	0.546
(20797,1,37,0):	0	0	0.073	0.005
(20797,1,53,0):	0	0	0.082	0.364
(20797,1,78,0):	0	0	0.085	0.178
(20797,1,117,0):	0	0	0.089	0.612
(20797,1,176,0):	0	0	0.014	0.14
(20798,0,77,0):	0	0	0.126	0.311
(20798,1,10,0):	0	0	0.219	0.649
(20798,1,68,0):	0	0	0.088	0.184
(20799,0,26,0):	0	0	0.005	0.086
(20799,0,47,0):	0	0	0.12	0.588
(20799,0,69,0):	0	0	0.032	0.151
(20799,0,201,0):	0	0	0.138	0.18
(20799,1,97,0):	0	0	0.377	0.595
(20799,1,123,0):	0	0	0.049	0.335
(20799,1,129,0):	0	0	0.03	0.118
(20799,1,137,0):	0	0	0.133	0.575
(20799,1,173,0):	0	0	0	0.033
(20799,1,178,0):	0	0	0.018	0.165
(20799,1,192,0):	0	0	0.298	0.446
(20800,0,42,0):	0	0	0	0.004
(20800,0,61,0):	0	0	0.095	0.512
(20800,0,121,0):	0	0	0.081	0.041
(20800,0,143,0):	0	0	0.074	0.175
(20800,0,174,0):	0	0	0.053	0.186
(20800,1,5,0):	0	0	0.035	0.093
(20800,1,51,0):	0	0	0.248	0.507
(20800,1,76,0):	0	0	0.029	0.024
(20800,1,84,0):	0	0	0.005	0.11
(20800,1,130,0):	0	0	0.191	0.455
(20800,1,191,0):	0	0	0.214	0.448
(20801,0,158,0):	0	0	0.265	0.396
(20801,1,34,0):	0	0	0.118	0.671
(20801,1,55,0):	0	0	0.099	0.27
(20801,1,96,0):	0	0	0.025	0.321
(20801,1,102,0):	0	0	0.107	0.552
(20801,1,108,0):	0	0	0.156	0.255
(20801,1,123,0):	0	0	0.008	0.089
(20801,1,137,0):	0	0	0	0.015
(20801,1,149,0):	0	0	0.067	0.285
(20801,1,171,0):	0	0	0.039	0.167
(20801,1,206,0):	0	0	0.038	0.348
(20802,0,18,0):	0	0	0.019	0
(20802,0,37,0):	0	0	0	0.116
(20802,0,85,0):	0	0	0.095	0.477
(20802,0,137,0):	0	0	0.089	0.381
(20802,1,104,0):	0	0	0.015	0.043
(20802,1,111,0):	0	0	0.117	0.144
(20802,1,145,0):	0	0	0.141	0.406
(20802,1,148,0):	0	0	0.066	0.252
(20802,1,159,0):	0	0	0.042	0.137
(20803,0,21,0):	0	0	0.154	0.424
(20803,0,119,0):	0	0	0.056	0.403
(20803,0,163,0):	0	0	0.036	0.267
(20803,0,174,0):	0	0	0.032	0.306
(20803,0,187,0):	0	0	0.096	0.32
(20803,1,18,0):	0	0	0.122	0.512
(20803,1,41,0):	0	0	0.003	0.059
(20803,1,42,0):	0	0	0.378	0.682
(20803,1,87,0):	0	0	0.009	0.131
(20803,1,156,0):	0	0	0.05	0.315
(20803,1,167,0):	0	0	0.046	0.402
(20803,1,176,0):	0	0	0.288	0.67
(20804,0,112,0):	0	0	0.002	0.016
(20804,0,148,0):	0	0	0.062	0.012
(20804,1,15,0):	0	0	0.003	0.112
(20804,1,22,0):	0	0	0.203	0.517
(20804,1,31,0):	0	0	0.05	0.395
(20804,1,32,0):	0	0	0.168	0.282
(20804,1,35,0):	0	0	0.258	0.59
(20804,1,53,0):	0	0	0.069	0.329
(20804,1,66,0):	0	0	0.011	0.315
(20804,1,80,0):	0	0	0.035	0.409
(20804,1,92,0):	0	0	0.102	0.233
(20804,1,108,0):	0	0	0.135	0.212
(20804,1,126,0):	0	0	0.203	0.559
(20804,1,128,0):	0	0	0.163	0.649
(20804,1,147,0):	0	0	0.267	0.498
(20805,0,36,0):	0	0	0.031	0.029
(20805,0,82,0):	0	0	0.078	0.353
(20805,0,170,0):	0	0	0.097	0.108
(20805,1,8,0):	0	0	0.087	0.553
(20805,1,17,0):	0	0	0.082	0.321
(20805,1,23,0):	0	0	0.199	0.631
(20805,1,28,0):	0	0	0.091	0.262
(20805,1,56,0):	0	0	0.229	0.619
(20805,1,61,0):	0	0	0.191	0.615
(20805,1,73,0):	0	0	0.002	0.104
(20805,1,80,0):	0	0	0.014	0.178
(20805,1,139,0):	0	0	0.238	0.029
(20805,1,145,0):	0	0	0.14	0.463
(20805,1,188,0):	0	0	0.078	0.191
(20806,0,6,0):	0	0	0.024	0
(20806,0,21,0):	0	0	0.076	0.331
(20806,0,92,0):	0	0	0.05	0.029
(20806,0,120,0):	0	0	0.008	0.012
(20806,1,57,0):	0	0	0.009	0.084
(20806,1,64,0):	0	0	0.278	0.551
(20806,1,121,0):	0	0	0.224	0.715
(20807,0,10,0):	0	0	0.118	0.039
(20807,0,162,0):	0	0	0.035	0.105
(20807,0,164,0):	0	0	0.077	0.022
(20807,0,184,0):	0	0	0.032	0.219
(20807,1,14,0):	0	0	0.023	0.478
(20807,1,17,0):	0	0	0.126	0.42
(20807,1,38,0):	0	0	0.106	0.261
(20807,1,87,0):	0	0	0.057	0.278
(20807,1,145,0):	0	0	0.234	0.635
(20807,1,148,0):	0	0	0.11	0.27
(20807,1,166,0):	0	0	0.01	0
(20807,1,184,0):	0	0	0.016	0.136
(20807,1,190,0):	0	0	0.107	0.257
(20808,0,95,0):	0	0	0.044	0.096
(20808,0,192,0):	0	0	0.121	0.02
(20808,0,198,0):	0	0	0.066	0.186
(20808,1,39,0):	0	0	0.17	0.53
(20808,1,59,0):	0	0	0.044	0.449
(20808,1,104,0):	0	0	0.056	0.288
(20808,1,122,0):	0	0	0.008	0.185
(20808,1,133,0):	0	0	0.049	0.028
(20808,1,171,0):	0	0	0.146	0.52
(20808,1,206,0):	0	0	0.065	0.368
(20809,0,8,0):	0	0	0.044	0.084
(20809,0,93,0):	0	0	0.044	0.199
(20809,0,174,0):	0	0	0.064	0.154
(20809,1,5,0):	0	0	0.108	0.294
(20809,1,51,0):	0	0	0.089	0.13
(20809,1,92,0):	0	0	0.095	0.464
(20809,1,106,0):	0	0	0.048	0.444
(20809,1,111,0):	0	0	0.201	0.33
(20809,1,118,0):	0	0	0.091	0.573
(20809,1,126,0):	0	0	0.046	0.125
(20809,1,146,0):	0	0	0.003	0.085
(20809,1,161,0):	0	0	0.266	0.183
(20809,1,207,0):	0	0	0.065	0.074
(20810,0,7,0):	0	0	0.024	0.012
(20810,0,56,0):	0	0	0.096	0.009
(20810,0,83,0):	0	0	0.047	0.129
(20810,0,130,0):	0	0	0.007	0.023
(20810,1,18,0):	0	0	0.035	0.346
(20810,1,121,0):	0	0	0.048	0.159
(20810,1,124,0):	0	0	0.157	0.574
(20810,1,162,0):	0	0	0.002	0.082
(20810,1,180,0):	0	0	0	0.003
(20811,0,2,0):	0	0	0.248	0.402
(20811,0,11,0):	0	0	0.107	0.153
(20811,0,133,0):	0	0	0.108	0.241
(20811,1,18,0):	0	0	0.106	0.094
(20811,1,42,0):	0	0	0.146	0.421
(20811,1,45,0):	0	0	0.069	0.401
(20811,1,50,0):	0	0	0.088	0.345
(20811,1,89,0):	0	0	0.109	0.388
(20811,1,95,0):	0	0	0.124	0.338
(20812,0,93,0):	0	0	0.186	0.136
(20812,0,105,0):	0	0	0.004	0.034
(20812,1,12,0):	0	0	0.108	0.215
(20812,1,65,0):	0	0	0.086	0.261
(20812,1,76,0):	0	0	0.123	0.446
(20812,1,78,0):	0	0	0.032	0.055
(20812,1,79,0):	0	0	0.068	0.187
(20812,1,98,0):	0	0	0.107	0.265
(20812,1,161,0):	0	0	0	0.008
(20812,1,187,0):	0	0	0.287	0.683
(20813,0,115,0):	0	0	0.044	0.046
(20813,0,143,0):	0	0	0.039	0
(20813,0,158,0):	0	0	0.075	0.376
(20813,1,2,0):	0	0	0.133	0.452
(20813,1,10,0):	0	0	0.103	0.478
(20813,1,15,0):	0	0	0.005	0.094
(20813,1,33,0):	0	0	0.152	0.469
(20813,1,62,0):	0	0	0.063	0.394
(20813,1,77,0):	0	0	0.115	0.068
(20813,1,87,0):	0	0	0.044	0.221
(20813,1,91,0):	0	0	0.16	0.706
(20813,1,101,0):	0	0	0.086	0.428
(20813,1,127,0):	0	0	0.072	0.365
(20813,1,137,0):	0	0	0.078	0.394
(20813,1,154,0):	0	0	0.012	0.096
(20813,1,197,0):	0	0	0.001	0.042
(20814,0,33,0):	0	0	0.077	0.043
(20814,0,46,0):	0	0	0.064	0.045
(20814,0,186,0):	0	0	0.007	0.024
(20814,1,47,0):	0	0	0.014	0
(20814,1,48,0):	0	0	0.085	0.653
(20814,1,84,0):	0	0	0.028	0.123
(20814,1,106,0):	0	0	0.174	0.473
(20814,1,111,0):	0	0	0.017	0.144
(20814,1,128,0):	0	0	0.057	0.252
(20814,1,148,0):	0	0	0.009	0.164
(20814,1,152,0):	0	0	0.004	0.15
(20814,1,198,0):	0	0	0.081	0.411
(20815,0,16,0):	0	0	0.117	0.261
(20815,1,1,0):	0	0	0.1	0.33
(20815,1,9,0):	0	0	0.047	0.121
(20815,1,27,0):	0	0	0.175	0.385
(20815,1,30,0):	0	0	0.146	0.399
(20815,1,47,0):	0	0	0.008	0.164
(20815,1,58,0):	0	0	0.01	0.097
(20815,1,83,0):	0	0	0.066	0.272
(20815,1,132,0):	0	0	0.271	0.643
(20815,1,134,0):	0	0	0.015	0.055
(20815,1,145,0):	0	0	0.002	0.183
(20815,1,200,0):	0	0	0.182	0.539
(20816,0,62,0):	0	0	0.001	0.004
(20816,0,94,0):	0	0	0.045	0.268
(20816,0,112,0):	0	0	0.003	0
(20816,1,19,0):	0	0	0.06	0.238
(20816,1,25,0):	0	0	0	0.001
(20816,1,102,0):	0	0	0.005	0.068
(20816,1,117,0):	0	0	0.003	0.072
(20816,1,147,0):	0	0	0.119	0.479
(20817,0,45,0):	0	0	0.05	0.161
(20817,0,48,0):	0	0	0.021	0.019
(20817,0,117,0):	0	0	0.009	0.117
(20817,0,124,0):	0	0	0.168	0.024
(20817,0,135,0):	0	0	0.112	0.019
(20817,0,137,0):	0	0	0.061	0.052
(20817,1,20,0):	0	0	0.001	0.005
(20817,1,53,0):	0	0	0.005	0.045
(20817,1,135,0):	0	0	0.071	0.591
(20817,1,141,0):	0	0	0.162	0.57
(20817,1,154,0):	0	0	0.23	0.727
(20817,1,155,0):	0	0	0.049	0.157
(20817,1,164,0):	0	0	0.151	0.231
(20817,1,180,0):	0	0	0.132	0.372
(20817,1,184,0):	0	0	0.015	0.185
(20817,1,200,0):	0	0	0.053	0.067
(20817,1,205,0):	0	0	0.185	0.006
(20818,0,118,0):	0	0	0.018	0.005
(20818,0,135,0):	0	0	0.139	0.177
(20818,0,162,0):	0	0	0.077	0.249
(20818,0,201,0):	0	0	0.05	0.537
(20818,0,206,0):	0	0	0.146	0.558
(20818,1,5,0):	0	0	0.016	0.034
(20818,1,19,0):	0	0	0.055	0.27
(20818,1,27,0):	0	0	0.143	0.331
(20818,1,29,0):	0	0	0.057	0.472
(20818,1,38,0):	0	0	0	0.006
(20818,1,67,0):	0	0	0.134	0.501
(20818,1,95,0):	0	0	0.014	0
(20818,1,104,0):	0	0	0.089	0.611
(20818,1,160,0):	0	0	0.018	0.251
(20819,0,45,0):	0	0	0.09	0.176
(20819,0,46,0):	0	0	0.002	0.008
(20819,0,57,0):	0	0	0.111	0.08
(20819,0,116,0):	0	0	0.074	0.412
(20819,0,152,0):	0	0	0.085	0.345
(20819,0,160,0):	0	0	0.056	0.278
(20819,1,5,0):	0	0	0.019	0.008
(20819,1,75,0):	0	0	0.001	0.088
(20819,1,155,0):	0	0	0.059	0.231
(20819,1,164,0):	0	0	0.202	0.514
(20819,1,172,0):	0	0	0.031	0.068
(20820,0,40,0):	0	0	0.122	0.305
(20820,0,143,0):	0	0	0.069	0.019
(20820,0,202,0):	0	0	0.076	0.01
(20820,1,3,0):	0	0	0.118	0.132
(20820,1,89,0):	0	0	0.232	0.573
(20820,1,122,0):	0	0	0.095	0.176
(20821,0,27,0):	0	0	0.004	0.028
(20821,1,22,0):	0	0	0.03	0.285
(20821,1,48,0):	0	0	0.044	0.105
(20821,1,103,0):	0	0	0.034	0.306
(20821,1,110,0):	0	0	0.153	0.332
(20821,1,150,0):	0	0	0.174	0.673
(20822,0,12,0):	0	0	0.196	0.242
(20822,0,32,0):	0	0	0.026	0.029
(20822,0,42,0):	0	0	0.139	0.276
(20822,0,137,0):	0	0	0.082	0.299
(20822,0,162,0):	0	0	0.061	0.002
(20822,0,174,0):	0	0	0.035	0.09
(20822,0,185,0):	0	0	0.129	0.454
(20822,0,201,0):	0	0	0.018	0.006
(20822,1,13,0):	0	0	0	0.003
(20822,1,15,0):	0	0	0.049	0.151
(20822,1,31,0):	0	0	0.02	0.202
(20822,1,32,0):	0	0	0.042	0.189
(20822,1,48,0):	0	0	0.048	0.32
(20822,1,61,0):	0	0	0.053	0.364
(20822,1,71,0):	0	0	0.017	0.079
(20822,1,73,0):	0	0	0.225	0.67
(20822,1,76,0):	0	0	0.02	0.05
(20822,1,137,0):	0	0	0.071	0.263
(20822,1,172,0):	0	0	0.106	0.127
(20822,1,191,0):	0	0	0.063	0.531
(20823,0,47,0):	0	0	0	0.021
(20823,0,69,0):	0	0	0.024	0
(20823,0,74,0):	0	0	0.027	0.121
(20823,0,130,0):	0	0	0.057	0.226
(20823,0,132,0):	0	0	0.076	0.26
(20823,0,142,0):	0	0	0.019	0.013
(20823,0,145,0):	0	0	0.086	0.281
(20823,1,31,0):	0	0	0.054	0.186
(20823,1,81,0):	0	0	0.037	0.184
(20823,1,123,0):	0	0	0.066	0.248
(20823,1,167,0):	0	0	0.042	0.03
(20823,1,170,0):	0	0	0.035	0.326
(20823,1,184,0):	0	0	0	0.064
(20824,0,18,0):	0	0	0.111	0.274
(20824,0,29,0):	0	0	0.149	0.288
(20824,0,40,0):	0	0	0.138	0.595
(20824,0,152,0):	0	0	0.042	0.126
(20824,1,57,0):	0	0	0.091	0.144
(20824,1,63,0):	0	0	0.002	0.05
(20824,1,70,0):	0	0	0	0.002
(20824,1,75,0):	0	0	0	0.007
(20824,1,82,0):	0	0	0.095	0.294
(20824,1,136,0):	0	0	0.094	0.475
(20824,1,139,0):	0	0	0.059	0.153
(20824,1,195,0):	0	0	0.026	0.236
(20825,0,51,0):	0	0	0.057	0.047
(20825,0,75,0):	0	0	0.084	0.129
(20825,0,93,0):	0	0	0.024	0.006
(20825,0,103,0):	0	0	0.278	0.444
(20825,0,161,0):	0	0	0.004	0
(20825,1,5,0):	0	0	0.099	0.445
(20825,1,33,0):	0	0	0.097	0.025
(20825,1,46,0):	0	0	0.091	0.072
(20825,1,59,0):	0	0	0.015	0.125
(20825,1,64,0):	0	0	0.133	0.384
(20825,1,87,0):	0	0	0.086	0.263
(20825,1,121,0):	0	0	0.054	0.212
(20825,1,163,0):	0	0	0.148	0.45
(20825,1,165,0):	0	0	0.119	0.456
(20826,0,69,0):	0	0	0.128	0.4
(20826,0,142,0):	0	0	0.189	0.426
(20826,0,168,0):	0	0	0.076	0.201
(20826,0,176,0):	0	0	0.013	0
(20826,1,1,0):	0	0	0.008	0.042
(20826,1,111,0):	0	0	0.015	0.082
(20826,1,163,0):	0	0	0.053	0.138
(20826,1,179,0):	0	0	0.005	0.038
(20827,0,38,0):	0	0	0.237	0.036
(20827,0,42,0):	0	0	0.013	0.037
(20827,1,34,0):	0	0	0.087	0.215
(20827,1,85,0):	0	0	0.01	0.111
(20827,1,111,0):	0	0	0.192	0.589
(20827,1,138,0):	0	0	0.042	0.263
(20828,0,161,0):	0	0	0.118	0.129
(20828,0,178,0):	0	0	0.109	0.01
(20828,1,1,0):	0	0	0.015	0.391
(20828,1,18,0):	0	0	0.088	0.209
(20828,1,25,0):	0	0	0.028	0.228
(20828,1,33,0):	0	0	0	0.06
(20828,1,69,0):	0	0	0.094	0.169
(20828,1,115,0):	0	0	0.083	0.421
(20828,1,122,0):	0	0	0	0.01
(20828,1,147,0):	0	0	0.127	0.541
(20828,1,160,0):	0	0	0.012	0.129
(20828,1,170,0):	0	0	0.125	0.462
(20828,1,174,0):	0	0	0.04	0.18
(20829,0,13,0):	0	0	0.013	0.021
(20829,0,67,0):	0	0	0.196	0.155
(20829,0,89,0):	0	0	0.046	0.267
(20829,0,103,0):	0	0	0.058	0.106
(20829,0,204,0):	0	0	0.005	0.038
(20829,1,43,0):	0	0	0.074	0.071
(20829,1,61,0):	0	0	0.004	0.045
(20829,1,95,0):	0	0	0.256	0.59
(20829,1,139,0):	0	0	0.143	0.358
(20829,1,147,0):	0	0	0.089	0.55
(20829,1,174,0):	0	0	0.11	0.385
(20829,1,178,0):	0	0	0.089	0.056
(20829,1,220,0):	0	0	0.038	0.302
(20830,0,32,0):	0	0	0.078	0.159
(20830,0,102,0):	0	0	0.21	0.244
(20830,0,139,0):	0	0	0	0.032
(20830,0,215,0):	0	0	0.104	0.176
(20830,0,237,0):	0	0	0.063	0.101
(20830,1,15,0):	0	0	0.181	0.326
(20830,1,71,0):	0	0	0.091	0.204
(20830,1,125,0):	0	0	0.055	0.139
(20830,1,129,0):	0	0	0.053	0.498
(20830,1,148,0):	0	0	0.111	0.651
(20830,1,166,0):	0	0	0.045	0.098
(20831,0,46,0):	0	0	0.069	0.028
(20831,0,94,0):	0	0	0.167	0.042
(20831,0,133,0):	0	0	0.122	0.002
(20831,1,17,0):	0	0	0.083	0.497
(20831,1,34,0):	0	0	0.105	0.12
(20831,1,39,0):	0	0	0.001	0.097
(20831,1,101,0):	0	0	0.002	0.036
(20831,1,102,0):	0	0	0.036	0.106
(20831,1,103,0):	0	0	0.109	0.271
(20831,1,117,0):	0	0	0.023	0.153
(20831,1,133,0):	0	0	0.067	0.083
(20831,1,136,0):	0	0	0.013	0.058
(20831,1,173,0):	0	0	0.193	0.648
(20831,1,182,0):	0	0	0	0.021
(20832,0,26,0):	0	0	0.117	0.639
(20832,0,45,0):	0	0	0.196	0.144
(20832,0,91,0):	0	0	0.064	0.056
(20832,0,118,0):	0	0	0	0.01
(20832,0,123,0):	0	0	0.067	0.347
(20832,0,175,0):	0	0	0.166	0.157
(20832,1,8,0):	0	0	0.018	0.084
(20832,1,14,0):	0	0	0.117	0.377
(20832,1,28,0):	0	0	0.089	0.401
(20832,1,46,0):	0	0	0.218	0.493
(20832,1,76,0):	0	0	0.023	0.057
(20832,1,180,0):	0	0	0.031	0.397
(20833,0,62,0):	0	0	0.091	0.035
(20833,0,125,0):	0	0	0.031	0.244
(20833,1,74,0):	0	0	0.111	0.645
(20833,1,78,0):	0	0	0.009	0.311
(20833,1,80,0):	0	0	0.018	0.033
(20833,1,101,0):	0	0	0.142	0.547
(20833,1,103,0):	0	0	0.017	0
(20833,1,135,0):	0	0	0.027	0.192
(20833,1,156,0):	0	0	0.006	0.196
(20833,1,179,0):	0	0	0.087	0.306
(20834,0,36,0):	0	0	0.068	0.315
(20834,0,123,0):	0	0	0.04	0.083
(20834,1,21,0):	0	0	0.129	0.008
(20834,1,28,0):	0	0	0.188	0.262
(20834,1,48,0):	0	0	0.026	0
(20834,1,74,0):	0	0	0.043	0.237
(20834,1,101,0):	0	0	0.069	0.094
(20834,1,117,0):	0	0	0.089	0.248
(20834,1,131,0):	0	0	0	0.032
(20834,1,138,0):	0	0	0.001	0.043
(20834,1,185,0):	0	0	0.047	0.272
(20835,0,15,0):	0	0	0.001	0.11
(20835,0,109,0):	0	0	0.072	0.016
(20835,0,144,0):	0	0	0.004	0.035
(20835,0,148,0):	0	0	0.017	0.187
(20835,0,151,0):	0	0	0.021	0.217
(20835,0,202,0):	0	0	0.04	0.037
(20835,1,4,0):	0	0	0.167	0.515
(20835,1,104,0):	0	0	0.054	0.248
(20835,1,113,0):	0	0	0.079	0.092
(20836,0,25,0):	0	0	0.369	0.235
(20836,0,128,0):	0	0	0.01	0.187
(20836,0,152,0):	0	0	0.032	0.044
(20836,0,169,0):	0	0	0.095	0.037
(20836,1,40,0):	0	0	0.023	0.012
(20836,1,58,0):	0	0	0.136	0.274
(20836,1,59,0):	0	0	0.006	0.103
(20836,1,86,0):	0	0	0.049	0.296
(20836,1,97,0):	0	0	0.008	0.122
(20836,1,134,0):	0	0	0.145	0.268
(20837,0,74,0):	0	0	0.152	0.416
(20837,0,118,0):	0	0	0.025	0.002
(20837,0,120,0):	0	0	0.03	0.012
(20837,0,135,0):	0	0	0.018	0.222
(20837,0,184,0):	0	0	0.054	0.056
(20837,0,186,0):	0	0	0.04	0.099
(20837,1,60,0):	0	0	0.018	0.259
(20837,1,66,0):	0	0	0.109	0.459
(20837,1,70,0):	0	0	0.008	0.087
(20837,1,92,0):	0	0	0.061	0.484
(20837,1,95,0):	0	0	0.015	0.015
(20837,1,143,0):	0	0	0.143	0.323
(20837,1,160,0):	0	0	0.042	0.057
(20837,1,161,0):	0	0	0.033	0.257
(20838,0,17,0):	0	0	0.1	0.468
(20838,0,88,0):	0	0	0.001	0.05
(20838,0,93,0):	0	0	0.084	0.421
(20838,0,136,0):	0	0	0.025	0.191
(20838,0,161,0):	0	0	0.087	0.003
(20838,0,186,0):	0	0	0.173	0.39
(20838,1,8,0):	0	0	0.131	0.055
(20838,1,53,0):	0	0	0.002	0.055
(20838,1,64,0):	0	0	0.158	0.764
(20838,1,131,0):	0	0	0.086	0.068
(20838,1,164,0):	0	0	0.02	0.305
(20838,1,180,0):	0	0	0.079	0.293
(20838,1,186,0):	0	0	0.155	0.523
(20839,0,33,0):	0	0	0.076	0.039
(20839,0,72,0):	0	0	0	0.006
(20839,0,174,0):	0	0	0.009	0.077
(20839,1,2,0):	0	0	0.046	0.361
(20839,1,4,0):	0	0	0	0.052
(20839,1,55,0):	0	0	0.07	0.299
(20839,1,78,0):	0	0	0.014	0.151
(20839,1,90,0):	0	0	0.038	0.027
(20839,1,98,0):	0	0	0.219	0.652
(20839,1,104,0):	0	0	0.205	0.513
(20840,0,131,0):	0	0	0.013	0.175
(20840,0,151,0):	0	0	0.018	0.043
(20840,1,28,0):	0	0	0.211	0.099
(20840,1,109,0):	0	0	0.022	0.086
(20840,1,122,0):	0	0	0.077	0.454
(20840,1,156,0):	0	0	0.134	0.467
(20840,1,169,0):	0	0	0.066	0.336
(20841,0,81,0):	0	0	0.114	0.35
(20841,0,134,0):	0	0	0.028	0.176
(20841,0,159,0):	0	0	0.074	0.075
(20841,1,111,0):	0	0	0.091	0.324
(20841,1,124,0):	0	0	0	0.037
(20841,1,125,0):	0	0	0	0.006
(20841,1,131,0):	0	0	0	0.016
(20841,1,180,0):	0	0	0.119	0.437
(20841,1,186,0):	0	0	0.046	0.156
(20841,1,192,0):	0	0	0.081	0.287
(20842,0,148,0):	0	0	0.024	0.06
(20842,0,170,0):	0	0	0.011	0.018
(20842,1,6,0):	0	0	0.017	0.004
(20842,1,58,0):	0	0	0.042	0.258
(20842,1,73,0):	0	0	0.125	0.51
(20842,1,136,0):	0	0	0.06	0.097
(20842,1,172,0):	0	0	0.11	0.279
(20842,1,175,0):	0	0	0.013	0.145
(20842,1,185,0):	0	0	0.122	0.201
(20842,1,195,0):	0	0	0.078	0.607
(20842,1,203,0):	0	0	0.012	0.093
(20843,0,31,0):	0	0	0	0.006
(20843,0,46,0):	0	0	0.052	0.003
(20843,0,52,0):	0	0	0.02	0.149
(20843,0,126,0):	0	0	0.064	0.044
(20843,0,191,0):	0	0	0.057	0.329
(20843,1,4,0):	0	0	0.053	0.437
(20843,1,27,0):	0	0	0.117	0.444
(20843,1,49,0):	0	0	0.112	0.51
(20843,1,58,0):	0	0	0.028	0.248
(20843,1,69,0):	0	0	0.068	0.303
(20843,1,79,0):	0	0	0.01	0.123
(20843,1,120,0):	0	0	0.056	0.21
(20843,1,162,0):	0	0	0	0.035
(20843,1,207,0):	0	0	0.028	0.122
(20843,1,218,0):	0	0	0.112	0.372
(20844,0,9,0):	0	0	0.015	0.184
(20844,0,164,0):	0	0	0.042	0.211
(20844,1,1,0):	0	0	0.182	0.402
(20844,1,5,0):	0	0	0.026	0.316
(20844,1,8,0):	0	0	0.061	0.287
(20844,1,14,0):	0	0	0.102	0.418
(20844,1,22,0):	0	0	0.007	0.136
(20844,1,64,0):	0	0	0.059	0.114
(20844,1,79,0):	0	0	0.053	0.302
(20844,1,92,0):	0	0	0.082	0.003
(20844,1,98,0):	0	0	0.017	0.1
(20844,1,141,0):	0	0	0.059	0.142
(20845,0,9,0):	0	0	0.019	0
(20845,0,23,0):	0	0	0.023	0.005
(20845,0,42,0):	0	0	0.018	0.037
(20845,0,105,0):	0	0	0.021	0.061
(20845,0,156,0):	0	0	0.048	0.392
(20845,1,39,0):	0	0	0.083	0.355
(20845,1,118,0):	0	0	0.147	0.38
(20845,1,132,0):	0	0	0.125	0.103
(20845,1,153,0):	0	0	0.085	0.279
(20845,1,166,0):	0	0	0.007	0.053
(20845,1,172,0):	0	0	0.028	0.153
(20845,1,183,0):	0	0	0.001	0.152
(20845,1,185,0):	0	0	0.047	0.28
(20846,0,52,0):	0	0	0.007	0.075
(20846,0,108,0):	0	0	0.077	0.004
(20846,0,138,0):	0	0	0	0.167
(20846,1,49,0):	0	0	0.002	0.127
(20846,1,60,0):	0	0	0.183	0.36
(20846,1,76,0):	0	0	0.038	0.126
(20846,1,141,0):	0	0	0.001	0.08
(20846,1,188,0):	0	0	0.015	0.239
(20846,1,189,0):	0	0	0.07	0.25
(20847,1,58,0):	0	0	0	0.005
(20847,1,174,0):	0	0	0	0.011
(20848,0,23,0):	0	0	0.005	0.064
(20848,0,81,0):	0	0	0.031	0.117
(20848,0,193,0):	0	0	0.004	0.069
